,순번,영화명,감독,제작사,배급사,개봉일,영화유형,영화형태,국적,전국,전국.1,전국.2,서울,서울.1,장르,등급,영화구분
499,503.0,자전차왕 엄복동,김유성,(주)셀트리온엔터테인먼트,(주)셀트리온엔터테인먼트,2019-02-27,개봉영화,장편,한국,624,"1,304,861,670","172,212","349,815,310","44,630",드라마,12세이상관람가,일반영화
500,504.0,그랑프리,양윤호,(주)네버엔딩스토리,(주)싸이더스,2010-09-16,개봉영화,장편,한국,235,"1,241,827,441","170,446","379,100,000","48,666",드라마,12세이상관람가,일반영화
501,505.0,대배우,석민우,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-03-30,개봉영화,장편,한국,474,"1,245,426,228","169,855","337,587,528","44,595",코미디,12세이상관람가,일반영화
502,506.0,노리개,최승호,주식회사 마운틴픽쳐스,(주)인벤트스톤,2013-04-18,개봉영화,장편,한국,278,"1,229,574,500","169,054","371,215,500","48,830",드라마,청소년관람불가,일반영화
503,507.0,나는 아빠다,"전만배,이세영",㈜기억속의매미,롯데쇼핑㈜롯데엔터테인먼트,2011-04-14,개봉영화,장편,한국,300,"1,246,420,500","168,049","364,430,500","47,282",액션,청소년관람불가,일반영화
504,508.0,진범,고정욱,"(주)곰픽쳐스,(주)트러스트스튜디오",(주)리틀빅픽쳐스,2019-07-10,개봉영화,장편,한국,224,"1,424,601,000","167,333","298,936,100","34,223",스릴러,15세이상관람가,일반영화
505,509.0,비밀애,"류훈,권지연","(주)한컴,(주)코난픽쳐스",(주)시너지하우스 (시너지),2010-03-25,개봉영화,장편,한국,275,"1,227,023,002","167,132","417,641,000","53,814",멜로/로맨스,청소년관람불가,일반영화
506,510.0,무법자,김철한,청강스토리㈜,(주)넥스트엔터테인먼트월드(NEW),2010-03-18,개봉영화,장편,한국,192,"1,241,201,107","163,334","284,829,000","34,920",드라마,청소년관람불가,일반영화
507,511.0,부산,박지원,(주)오죤필름,(주)싸이더스,2009-10-15,개봉영화,장편,한국,204,"1,185,994,280","160,741","283,830,500","36,192",액션,청소년관람불가,일반영화
508,512.0,최강전사 미니특공대 : 새로운 악당의 습격,이영준,(주)삼지애니메이션,에이원엔터테인먼트,2015-02-05,개봉영화,장편,한국,318,"1,163,431,200","154,342","220,766,300","27,906",애니메이션,전체관람가,일반영화
509,513.0,달빛궁궐,김현주,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),2016-09-07,개봉영화,장편,한국,425,"1,134,639,700","151,360","258,859,700","31,822",애니메이션,전체관람가,일반영화
510,514.0,비정규직 특수요원,김덕수,"(주)스톰픽쳐스코리아,컴퍼니에이이엔티(주)","(주)이수C&E,(주)스톰픽쳐스코리아",2017-03-16,개봉영화,장편,한국,497,"1,150,732,700","149,719","244,094,600","30,726",코미디,15세이상관람가,일반영화
511,515.0,워킹걸,정범식,"(주)홍필름,(주)수필름",메가박스중앙(주)플러스엠,2015-01-07,개봉영화,장편,한국,308,"1,183,887,479","149,181","389,163,479","49,874",코미디,청소년관람불가,일반영화
512,516.0,웨딩드레스,권형진,"(주)로드픽쳐스,(주)인벤트스톤",(주)싸이더스,2010-01-14,개봉영화,장편,한국,183,"1,014,636,235","146,148","219,105,000","29,532",드라마,전체관람가,일반영화
513,517.0,펜트하우스 코끼리,정승구,엘레비젼,(주)시너지하우스 (시너지),2009-11-05,개봉영화,장편,한국,240,"1,087,284,273","144,070","352,505,500","44,241",드라마,청소년관람불가,일반영화
514,518.0,은밀한 유혹,윤재구,"(주)영화사비단길,(주)수필름",씨제이이앤엠(주),2015-06-04,개봉영화,장편,한국,394,"1,112,423,247","142,405","353,352,647","43,475",멜로/로맨스,15세이상관람가,일반영화
515,519.0,키친,홍지영,(주)수필름,실버스푼,2009-02-05,개봉영화,장편,한국,179,"939,320,372","142,336","394,993,100","56,559",멜로/로맨스,15세이상관람가,일반영화
516,520.0,가시,김태균,"(주)캠프비,(주)뱅가드스튜디오",(주)인벤트스톤,2014-04-10,개봉영화,장편,한국,356,"1,094,017,000","141,956","295,827,600","36,552",멜로/로맨스,청소년관람불가,일반영화
517,521.0,극장판 또봇: 로봇군단의 습격,"이달,고동우",레트로봇 주식회사,씨제이이앤엠(주),2017-04-27,개봉영화,장편,한국,231,"1,089,135,300","141,592","214,935,500","27,208",애니메이션,전체관람가,일반영화
518,522.0,나를 기억해,이한욱,(주)오아시스이엔티,(주)키다리이엔티,2018-04-19,개봉영화,장편,한국,545,"1,227,953,892","140,849","289,799,692","32,322",미스터리,청소년관람불가,일반영화
519,523.0,독전: 익스텐디드 컷,이해영,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),2018-07-18,개봉영화,장편,한국,398,"844,714,600","137,775","236,870,200","37,991",범죄,15세이상관람가,일반영화
520,524.0,0.0MHz,유선동,(주)제이엠컬쳐스,(주)스마일이엔티,2019-05-29,개봉영화,장편,한국,446,"1,088,258,860","137,294","213,889,040","25,604",공포(호러),15세이상관람가,일반영화
521,525.0,극장판 꼬마버스 타요의 에이스 구출작전,류정우,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,2016-01-21,개봉영화,장편,한국,200,"905,899,900","135,398","190,910,800","27,929",애니메이션,전체관람가,일반영화
522,526.0,로마의 휴일,이덕희,(주)전망좋은 영화사,메가박스중앙(주)플러스엠,2017-08-30,개봉영화,장편,한국,436,"993,321,176","134,827","217,460,976","28,160",코미디,15세이상관람가,일반영화
523,527.0,나의 절친 악당들,임상수,"휠므빠말주식회사,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),2015-06-25,개봉영화,장편,한국,384,"1,054,470,664","133,553","344,258,564","41,604",범죄,청소년관람불가,일반영화
524,528.0,오늘,이정향,(주)포시즌스카이컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,2011-10-27,개봉영화,장편,한국,207,"712,814,000","131,896","256,541,500","44,913",드라마,15세이상관람가,일반영화
525,529.0,두 여자,정윤수,(주)케이앤엔터테인먼트,씨제이엔터테인먼트,2010-11-18,개봉영화,장편,한국,211,"981,545,863","131,415","268,371,500","34,133",멜로/로맨스,청소년관람불가,일반영화
526,530.0,맨홀,신재영,(주)화인웍스,롯데쇼핑㈜롯데엔터테인먼트,2014-10-08,개봉영화,장편,한국,286,"1,053,876,130","129,732","234,298,830","27,598",공포(호러),청소년관람불가,일반영화
527,531.0,구세주 2,황승재,(주)씨와이필름,씨제이엔터테인먼트,2009-02-26,개봉영화,장편,한국,228,"838,666,517","127,226","181,258,500","26,726",코미디,15세이상관람가,일반영화
528,532.0,시간위의 집,임대웅,"리드미컬그린(주),자이온 이엔티(주),브릿지웍스 엔터테인먼트(주),라이브(주)","(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니",2017-04-05,개봉영화,장편,한국,454,"987,958,600","124,601","247,386,600","29,576",미스터리,15세이상관람가,일반영화
529,533.0,마법천자문: 대마왕의 부활을 막아라,윤영기,"(주)디엔에이프로덕션,디앤에이프로덕션",씨제이엔터테인먼트,2010-08-19,개봉영화,장편,한국,179,"800,649,684","123,538","215,803,000","31,777",애니메이션,전체관람가,일반영화
530,534.0,퇴마: 무녀굴,김휘,"(주)케이프로덕션,플로우식스(주),버티고필름",씨네그루(주)다우기술,2015-08-20,개봉영화,장편,한국,331,"951,843,500","120,802","238,138,900","29,025",공포(호러),15세이상관람가,일반영화
531,535.0,최강전사 미니특공대: 영웅의 탄생,이영준,(주)삼지애니메이션,(주)삼지애니메이션,2016-02-04,개봉영화,장편,한국,349,"866,704,200","115,704","172,514,300","22,357",애니메이션,전체관람가,일반영화
532,536.0,배우는 배우다,신연식,"(주) 루스이소니도스,(주)김기덕 필름",(주)넥스트엔터테인먼트월드(NEW),2013-10-24,개봉영화,장편,한국,297,"811,031,000","111,927","270,902,500","35,389",드라마,청소년관람불가,일반영화
533,537.0,걸프렌즈,강석범,"영화사 아람(주),(주)미로비젼",(주)넥스트엔터테인먼트월드(NEW),2009-12-17,개봉영화,장편,한국,244,"787,235,297","109,195","318,246,000","42,177",멜로/로맨스,15세이상관람가,일반영화
534,538.0,히트,이성한,(주)부영엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),2011-10-13,개봉영화,장편,한국,171,"771,023,500","109,019","174,749,000","22,396",드라마,15세이상관람가,일반영화
535,539.0,5백만불의 사나이,김익로,"(주)하리마오픽쳐스,(주)제이와이피엔터테인먼트,(주)바른손이앤에이",씨제이이앤엠(주),2012-07-19,개봉영화,장편,한국,331,"739,789,500","104,736","193,733,000","25,929",코미디,15세이상관람가,일반영화
536,540.0,꿈은 이루어진다,계윤식,"(주)드림슈거픽쳐스,와이케이픽쳐스,EXCON",씨제이엔터테인먼트,2010-05-27,개봉영화,장편,한국,222,"730,581,233","103,627","201,625,000","27,110",코미디,15세이상관람가,일반영화
537,541.0,크게 될 놈,강지은,밀짚모자영화사(주),(주)영화사오원,2019-04-18,개봉영화,장편,한국,447,"780,915,420","102,223","146,506,530","18,392",드라마,15세이상관람가,일반영화
538,542.0,루시드 드림,김준성,(주)로드픽쳐스,(주)넥스트엔터테인먼트월드(NEW),2017-02-22,개봉영화,장편,한국,461,"759,481,000","102,170","225,006,500","29,168",SF,15세이상관람가,일반영화
539,543.0,암전,김진원,"주식회사 토닉프로젝트,(주)아이뉴컴퍼니",TCO(주)더콘텐츠온,2019-08-15,개봉영화,장편,한국,423,"898,461,215","101,913","247,305,495","27,117",미스터리,15세이상관람가,일반영화
540,544.0,바람,이성한,(주)필름더데이즈,(주)싸이더스,2009-11-26,개봉영화,장편,한국,120,"726,321,610","101,197","274,360,500","34,830",드라마,청소년관람불가,일반영화
541,545.0,게이트,신재호,삼삼공구 브라더스,(주)제이앤씨미디어그룹,2018-02-28,개봉영화,장편,한국,208,"820,756,100","101,173","187,520,600","22,814",범죄,15세이상관람가,일반영화
542,546.0,돌연변이,권오광,영화사 우상,필라멘트픽쳐스,2015-10-22,개봉영화,장편,한국,399,"748,936,684","100,543","196,277,284","24,547",드라마,12세이상관람가,일반영화
543,547.0,미니특공대X,이영준,(주)삼지애니메이션,(주)삼지애니메이션,2018-03-22,개봉영화,장편,한국,458,"744,858,200","99,952","131,013,800","16,957",애니메이션,전체관람가,일반영화
544,548.0,여중생A,이경섭,"(주)영화사울림,네이버웹툰 주식회사",롯데컬처웍스(주)롯데엔터테인먼트,2018-06-20,개봉영화,장편,한국,479,"811,686,000","97,849","304,755,500","33,816",드라마,12세이상관람가,일반영화
545,549.0,인류멸망 보고서,김지운,지오엔터테인먼트,"롯데쇼핑㈜롯데엔터테인먼트,타임스토리그룹(주)",2012-04-11,개봉영화,옴니버스,한국,236,"702,418,000","97,555","228,281,500","29,802",SF,15세이상관람가,일반영화
546,550.0,슈퍼 빼꼼: 스파이 대작전,임아론,(합)알지애니메이션스튜디오,메가박스중앙(주)플러스엠,2017-05-03,개봉영화,장편,한국,358,"691,794,900","97,005","115,854,000","15,029",애니메이션,전체관람가,일반영화
547,551.0,나탈리,주경중,(주)상상엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2010-10-28,개봉영화,장편,한국,196,"1,131,832,453","96,410","378,799,000","32,183",멜로/로맨스,청소년관람불가,일반영화
548,552.0,천국의 우편배달부,이형민,(주)삼화네트웍스,씨제이엔터테인먼트,2009-11-12,개봉영화,장편,한국,118,"644,989,646","96,137","215,831,000","30,310",멜로/로맨스,전체관람가,일반영화
549,553.0,577 프로젝트,이근우,"(주)다세포클럽,(주)무브픽쳐스,(주)판타지오,(주)매니지먼트 숲",필라멘트픽쳐스,2012-08-30,개봉영화,장편,한국,191,"695,765,500","96,079","309,860,500","40,607",코미디,15세이상관람가,일반영화
550,554.0,기생령,고석진,"(주)코어콘텐츠미디어,(주)이스트스카이필름",롯데쇼핑㈜롯데엔터테인먼트,2011-08-05,개봉영화,장편,한국,207,"746,326,000","96,077","213,113,500","26,314",공포(호러),청소년관람불가,일반영화
551,555.0,걷기왕,백승화,㈜인디스토리,CGV아트하우스,2016-10-20,개봉영화,장편,한국,462,"710,905,075","95,542","209,094,375","26,306",드라마,12세이상관람가,일반영화
552,556.0,무서운 이야기 3 : 화성에서 온 소녀,"백승빈,김선,김곡,민규동",(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,2016-06-01,개봉영화,옴니버스,한국,317,"764,967,500","95,415","164,623,500","19,541",공포(호러),15세이상관람가,일반영화
553,557.0,일사각오,"권혁만,고문안",KBS,파이오니아21,2016-03-17,개봉영화,장편,한국,51,"682,581,500","94,767","234,140,700","32,943",드라마,12세이상관람가,일반영화
554,559.0,그대 이름은 장미,조석현,(주)엠씨엠씨,(주)리틀빅픽쳐스,2019-01-16,개봉영화,장편,한국,540,"735,782,970","88,054","231,834,480","26,485",코미디,12세이상관람가,일반영화
555,560.0,터널 3D,박규택,"(주)필마픽쳐스 ,(주)씨제이에스지 마당엔터테인먼트",(주)박수엔터테인먼트,2014-08-20,개봉영화,장편,한국,264,"620,874,000","80,989","141,924,500","17,219",공포(호러),15세이상관람가,일반영화
556,561.0,쓰리 썸머 나잇,김상진,"더램프(주),㈜감독의집","(주)리틀빅픽쳐스,(주)인벤트스톤",2015-07-15,개봉영화,장편,한국,297,"616,132,846","77,621","185,973,246","22,302",코미디,청소년관람불가,일반영화
557,562.0,엽기적인 그녀 2,조근식,(주)신씨네,(주)리틀빅픽쳐스,2016-05-12,개봉영화,장편,한국,387,"588,233,900","76,321","143,965,300","18,030",멜로/로맨스,15세이상관람가,일반영화
558,563.0,회초리,박광우,(주)영화사메이플러스,롯데쇼핑㈜롯데엔터테인먼트,2011-05-19,개봉영화,장편,한국,142,"479,093,000","74,765","178,532,000","28,322",드라마,12세이상관람가,일반영화
559,564.0,로맨틱 헤븐,장진,(주)시네마서비스글로벌,(주)시네마서비스,2011-03-24,개봉영화,장편,한국,260,"542,739,500","73,729","205,652,500","26,655",드라마,12세이상관람가,일반영화
560,565.0,정글히어로,"박태동,마우리시오 드 라 오르타","원더월드 스튜디오,(주)디씨지플러스",씨제이이앤엠(주),2014-10-02,개봉영화,장편,한국,287,"506,194,300","71,330","110,466,600","14,870",애니메이션,전체관람가,일반영화
561,566.0,번개맨,조근현,"(주)드림써치C&C,한국교육방송공사 EBS",(주)키다리이엔티,2016-02-11,개봉영화,장편,한국,393,"516,736,500","69,303","112,271,800","13,839",판타지,전체관람가,일반영화
562,567.0,4교시 추리영역,이상용,스웨이엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2009-08-12,개봉영화,장편,한국,170,"464,636,012","68,367","111,327,000","15,256",공포(호러),15세이상관람가,일반영화
563,568.0,닥터,"김성홍,김유정,배현지",(주)노마드필름,(주)마인스 엔터테인먼트,2013-06-20,개봉영화,장편,한국,163,"495,574,500","68,312","128,870,000","16,975",스릴러,청소년관람불가,일반영화
564,569.0,여곡성,유영선,(주)발자국 공장,(주)스마일이엔티,2018-11-08,개봉영화,장편,한국,212,"594,373,400","67,368","118,804,700","13,499",공포(호러),15세이상관람가,일반영화
565,570.0,극장판 반지의 비밀일기,한승우,"(주)쏘울 크리에이티브,애니맥스 브로드캐스팅 코리아 유한회사","(주)영화사 빅,(주)버킷스튜디오",2019-09-11,개봉영화,장편,한국,459,"539,843,170","67,319","115,818,000","13,522",애니메이션,전체관람가,일반영화
566,571.0,주문진,하명중,(주)하명중 영화제작소,롯데쇼핑㈜롯데엔터테인먼트,2010-01-21,개봉영화,장편,한국,93,"378,219,576","67,167","144,095,300","25,604",드라마,12세이상관람가,일반영화
567,572.0,Mr.아이돌,라희찬,데이지엔터테인먼트,"롯데쇼핑㈜롯데엔터테인먼트,(주)시너지하우스 (시너지)",2011-11-03,개봉영화,장편,한국,311,"467,982,500","67,001","174,484,500","23,677",드라마,12세이상관람가,일반영화
568,573.0,올레,채두병,(주)어바웃필름,"(주)대명문화공장,(주)리틀빅픽쳐스",2016-08-25,개봉영화,장편,한국,338,"522,938,900","66,883","139,416,000","17,318",드라마,15세이상관람가,일반영화
569,574.0,돌이킬 수 없는,박수영,(주)재크필름,㈜케이디미디어,2010-11-04,개봉영화,장편,한국,205,"472,974,485","65,414","116,550,500","15,060",미스터리,15세이상관람가,일반영화
570,575.0,"사랑한다, 사랑하지 않는다",이윤기,(주)영화사봄,(주)넥스트엔터테인먼트월드(NEW),2011-03-03,개봉영화,장편,한국,80,"498,314,500","65,282","217,285,500","27,680",멜로/로맨스,15세이상관람가,일반영화
571,576.0,뷰티풀 투모로우,장재혁,(주)글러브엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),2017-10-26,개봉영화,장편,한국,47,"552,273,700","63,279","321,810,000","36,802",드라마,12세이상관람가,일반영화
572,577.0,헤드,조운,(주)이든픽쳐스,(주)에스비에스콘텐츠허브,2011-05-26,개봉영화,장편,한국,196,"462,025,000","61,414","119,747,500","14,988",액션,청소년관람불가,일반영화
573,578.0,결정적 한방,박중구,(주)오디이엔티,(주)화앤담이엔티,2011-12-07,개봉영화,장편,한국,160,"439,400,000","60,944","148,555,000","19,367",코미디,15세이상관람가,일반영화
574,579.0,두 남자,이성태,(주)엠씨엠씨,(주)키다리이엔티,2016-11-30,개봉영화,장편,한국,397,"459,566,121","60,365","164,888,821","21,095",범죄,청소년관람불가,일반영화
575,580.0,번개맨과 신비의 섬,김지열,"힘컨텐츠(주),한국교육방송공사 EBS","힘컨텐츠(주),(주)디스테이션",2018-04-05,개봉영화,장편,한국,191,"481,474,700","59,923","93,936,000","11,486",가족,전체관람가,일반영화
576,581.0,달빛 길어올리기,임권택,(재)전주국제영화제조직위원회,"(주)쇼박스,씨제이이앤엠(주),롯데쇼핑㈜롯데엔터테인먼트",2011-03-17,개봉영화,장편,한국,128,"362,535,000","57,186","98,990,000","13,399",드라마,15세이상관람가,일반영화
577,582.0,극장판 프랭키와 친구들: 생명의 나무,박정오,프랭키영화문화산업전문(주),예지림엔터테인먼트,2016-04-13,개봉영화,장편,한국,258,"410,518,600","56,835","103,400,500","13,068",애니메이션,전체관람가,일반영화
578,583.0,빅뱅 메이드,변진호,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),2016-06-30,개봉영화,장편,한국,56,"464,727,700","55,227","214,369,000","24,994",다큐멘터리,12세이상관람가,일반영화
579,584.0,내 눈에 콩깍지,이장수,(주)삼화네트웍스,씨제이엔터테인먼트,2009-11-05,개봉영화,장편,한국,128,"405,424,788","55,132","128,419,000","16,765",멜로/로맨스,12세이상관람가,일반영화
580,585.0,잡아야 산다,오인천,더퀸디앤엠 주식회사,오퍼스픽쳐스(유),2016-01-07,개봉영화,장편,한국,219,"410,361,400","54,450","91,032,800","11,245",코미디,15세이상관람가,일반영화
581,586.0,왓칭,김성기,(주)스토리공감,(주)리틀빅픽쳐스,2019-04-17,개봉영화,장편,한국,488,"456,558,262","54,410","100,830,552","11,564",공포(호러),15세이상관람가,일반영화
582,587.0,머니백,허준형,(주)젠픽쳐스,(주)리틀빅픽쳐스,2018-04-12,개봉영화,장편,한국,472,"411,511,600","52,618","105,898,500","12,994",액션,15세이상관람가,일반영화
583,588.0,폭풍전야,조창호,오퍼스픽쳐스(유),(주)성원아이컴,2010-04-01,개봉영화,장편,한국,134,"393,501,207","52,597","162,652,500","20,740",드라마,청소년관람불가,일반영화
584,589.0,킬 미,양종현,(주)싸이더스,(주)싸이더스,2009-11-05,개봉영화,장편,한국,172,"390,480,657","51,304","112,069,500","13,852",멜로/로맨스,청소년관람불가,일반영화
585,590.0,미안해 사랑해 고마워,전윤수,타임박스엔터테인먼트(주),(주)쇼박스,2015-10-28,개봉영화,장편,한국,344,"359,247,800","51,207","106,619,300","14,482",드라마,15세이상관람가,일반영화
586,592.0,비밀,"박은경,이동하","영화사 도로시(주),(주)에스에이치기획",CGV아트하우스,2015-10-15,개봉영화,장편,한국,305,"369,339,300","50,196","94,697,600","12,167",미스터리,15세이상관람가,일반영화
587,593.0,번개맨의 비밀,강유선,"힘컨텐츠(주),한국교육방송공사 EBS",(주)디스테이션,2018-12-06,개봉영화,장편,한국,309,"383,521,050","49,751","72,853,050","8,829",가족,전체관람가,일반영화
588,594.0,더 킥,"프라챠 핀카엡,이종석","방콕 필름 스튜디오,(유)더킥컴퍼니",(주)쇼박스,2011-11-03,개봉영화,장편,한국,153,"331,287,500","48,396","60,436,000","7,865",액션,12세이상관람가,일반영화
589,595.0,데자뷰,고경민,"(주)스톰픽쳐스코리아,(주)원픽쳐스",(주)키다리이엔티,2018-05-30,개봉영화,장편,한국,536,"360,833,100","48,279","78,964,200","10,074",미스터리,15세이상관람가,일반영화
590,596.0,목숨 건 연애,송민규,(주)비에이엔터테인먼트,오퍼스픽쳐스(유),2016-12-14,개봉영화,장편,한국,393,"359,712,800","47,479","119,203,000","14,671",멜로/로맨스,15세이상관람가,일반영화
591,597.0,뜨거운 안녕,남택수,"(주)홍필름,(주)수필름",(주)나이너스엔터테인먼트,2013-05-30,개봉영화,장편,한국,172,"315,291,000","47,105","120,055,000","17,164",드라마,12세이상관람가,일반영화
592,598.0,비밥바룰라,이성재,영화사김치(주),(주)키다리이엔티,2018-01-24,개봉영화,장편,한국,347,"318,986,200","46,817","102,609,200","13,980",코미디,12세이상관람가,일반영화
593,599.0,"그래, 가족",마대윤,"(주)청우필름,(주)26컴퍼니,(주)데이드림",월트디즈니컴퍼니코리아 유한책임회사,2017-02-15,개봉영화,장편,한국,361,"350,293,300","46,623","154,192,600","19,381",코미디,12세이상관람가,일반영화
594,600.0,된장,이서군,필름있수다,"씨제이엔터테인먼트,GV 엔터테인먼트",2010-10-21,개봉영화,장편,한국,112,"339,506,355","45,896","102,398,500","13,031",미스터리,12세이상관람가,일반영화
595,601.0,설계,박창진,(주)율,(주)팝엔터테인먼트,2014-09-18,개봉영화,장편,한국,257,"347,188,800","45,638","77,155,100","9,665",스릴러,청소년관람불가,일반영화
596,602.0,미운오리새끼,곽경택,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2012-08-30,개봉영화,장편,한국,167,"308,009,500","45,454","97,649,000","13,964",드라마,15세이상관람가,일반영화
597,603.0,혈투,박훈정,(주)영화사비단길,(주)싸이더스,2011-02-24,개봉영화,장편,한국,169,"329,280,000","43,947","93,141,000","11,662",액션,15세이상관람가,일반영화
598,604.0,약장수,조치언,(주)26컴퍼니,"(주)대명문화공장,(주)나이너스엔터테인먼트",2015-04-23,개봉영화,장편,한국,282,"313,238,400","43,562","94,969,000","13,043",드라마,15세이상관람가,일반영화
599,605.0,극장판 뽀잉: 슈퍼 변신의 비밀,정미화,(주)크레이지버드스튜디오,"(주)이수C&E,(주)시너지미디어",2018-09-20,개봉영화,장편,한국,294,"312,710,450","41,054","71,542,300","8,740",애니메이션,전체관람가,일반영화
600,606.0,배반의 장미,박진영,(주)태원엔터테인먼트,롯데컬처웍스(주)롯데엔터테인먼트,2018-10-18,개봉영화,장편,한국,457,"332,232,550","41,054","94,558,600","11,183",코미디,15세이상관람가,일반영화
601,607.0,레이디버그,장성,(주)삼지애니메이션,(주)삼지애니메이션,2017-02-22,개봉영화,장편,한국,172,"310,291,500","41,041","83,810,500","10,575",애니메이션,전체관람가,일반영화
602,608.0,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,손석,"케이비에스미디어(주),(주)울림엔터테인먼트",골든타이드픽처스(주),2012-10-18,개봉영화,장편,한국,84,"412,379,000","39,577","150,487,000","13,834",공연,전체관람가,일반영화
603,609.0,트릭,이창열,엘씨오픽쳐스,"(주)스톰픽쳐스코리아,(주)이수C&E",2016-07-13,개봉영화,장편,한국,390,"297,315,300","38,155","81,827,800","10,355",스릴러,15세이상관람가,일반영화
604,610.0,백프로,김명균,(주)시네마제니스,(주)마인스 엔터테인먼트,2014-04-03,개봉영화,장편,한국,236,"275,138,600","36,792","85,867,400","10,664",코미디,15세이상관람가,일반영화
605,611.0,에스엠타운 더 스테이지,배성상,(주)에스엠 컬처앤콘텐츠,주식회사 디에스이이디,2015-08-13,개봉영화,장편,한국,65,"284,650,500","35,857","178,037,700","21,777",다큐멘터리,전체관람가,일반영화
606,612.0,지구대표 롤링스타즈,임상준,"(주)한컴,캐릭터플랜(주)",롯데쇼핑㈜롯데엔터테인먼트,2011-03-24,개봉영화,장편,한국,171,"230,047,000","35,578","62,867,000","9,155",애니메이션,전체관람가,일반영화
607,613.0,스파키,"아론 우들리,애론 우들리",(주)레드로버,예지림엔터테인먼트,2018-04-12,개봉영화,장편,한국,312,"257,040,200","35,436","41,353,300","5,315",애니메이션,전체관람가,일반영화
608,614.0,복숭아나무,구혜선,"구혜선 필름,(유)조이앤컨텐츠그룹",(주)넥스트엔터테인먼트월드(NEW),2012-10-31,개봉영화,장편,한국,201,"240,103,112","33,884","102,086,597","13,837",멜로/로맨스,15세이상관람가,일반영화
609,615.0,I AM,최진성,"씨제이이앤엠(주),(주)에스엠엔터테인먼트",씨제이이앤엠(주),2012-06-21,개봉영화,장편,한국,137,"245,580,000","32,988","138,838,000","17,865",다큐멘터리,전체관람가,일반영화
610,616.0,19-Nineteen,장용우,(주)삼화네트웍스,씨제이엔터테인먼트,2009-11-12,개봉영화,장편,한국,69,"212,293,874","32,986","63,256,500","9,559",드라마,12세이상관람가,일반영화
611,617.0,대결,신동엽,"휴메니테라픽쳐스(주),컴퍼니에이이엔티(주)","(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",2016-09-22,개봉영화,장편,한국,366,"251,176,500","32,278","73,160,100","9,098",액션,15세이상관람가,일반영화
612,618.0,썬키스 패밀리,김지혜,(주)영화사두둥,메가박스중앙(주)플러스엠,2019-03-27,개봉영화,장편,한국,417,"245,549,900","31,742","84,021,800","10,426",가족,15세이상관람가,일반영화
613,619.0,꼭두각시,권영락,골든타이드픽처스(주),(주)인벤트스톤,2013-06-20,개봉영화,장편,한국,134,"227,941,500","31,713","37,575,000","4,982",공포(호러),청소년관람불가,일반영화
614,620.0,역모-반란의 시대,김홍선,"Picsso,(주)원픽쳐스",(주)스톰픽쳐스코리아,2017-11-23,개봉영화,장편,한국,355,"212,967,300","29,294","65,901,800","8,430",사극,15세이상관람가,일반영화
615,621.0,비상,박정훈,(주)디디오엘필름,(주)성원아이컴,2009-12-03,개봉영화,장편,한국,160,"223,314,380","29,223","66,587,500","8,327",액션,청소년관람불가,일반영화
616,622.0,캐리tv 러브콘서트 더 무비,"정귀호,이민환,석진욱",(주)캐리소프트,롯데컬처웍스(주)롯데엔터테인먼트,2019-08-07,개봉영화,장편,한국,155,"225,815,700","28,679","63,379,600","7,848",공연,전체관람가,일반영화
617,623.0,인천상륙작전 : 익스텐디드 에디션(확장판),이재한,(주)태원엔터테인먼트,씨제이이앤엠(주),2016-09-13,개봉영화,장편,한국,122,"220,051,200","27,070","64,315,000","7,960",전쟁,15세이상관람가,일반영화
618,624.0,해피 투게더,김정환,(주)골든스토리픽처스,플레이리스트(주),2018-11-15,개봉영화,장편,한국,240,"204,452,450","27,046","93,261,500","10,654",드라마,12세이상관람가,일반영화
619,625.0,달콤한 거짓말,정정화,씨제이엔터테인먼트,씨제이엔터테인먼트,2008-12-18,개봉영화,장편,한국,339,"164,795,744","24,276","45,503,000","6,284",멜로/로맨스,12세이상관람가,일반영화
620,626.0,더 데이,백창주,(주)씨제스엔터테인먼트,롯데쇼핑㈜롯데시네마,2012-02-23,개봉영화,장편,한국,30,"192,005,000","24,163","97,169,500","11,890",다큐멘터리,전체관람가,일반영화
621,627.0,GROW: 인피니트의 리얼 청춘 라이프,김진수,(주)울림엔터테인먼트,골든타이드픽처스(주),2014-12-04,개봉영화,장편,한국,71,"189,774,200","23,926","101,490,400","12,339",드라마,전체관람가,일반영화
